text,bias,confidence,probabilities,neutralized_text,rouge_vs_original_rouge1,rouge_vs_original_rouge2,rouge_vs_original_rougeL,content_preservation
  Are you bipolar? You keep saying different shit to people commenting on what u said,biased,0.8853343725204468,"{'not biased': 0.11466560512781143, 'biased': 0.8853343725204468}",? Are you bipolar? Are you bipolar? Are you bipolar? Are you bipolar? Are you bipolar? You keep saying different shit to people commenting on what u said. Are you bipolar? You keep saying different shit to people commenting on what u said. You keep saying different shit to people commenting on what you said.,,,,
  The Pope is complicit.   Make no mistake.   Anyone who harms a child . . .,not biased,0.5521624088287354,"{'not biased': 0.5521624088287354, 'biased': 0.44783759117126465}",neutralize bias: neutralize bias: neutralize bias: The Pope is complicit. Make no mistake. biasize bias: neutralize bias: neutralize bias: neutralize bias: neutralize bias:: neutralize bias::. . . no mistake. . .: . .. . . ... .. . .  harm..,,,,
 This isn’t about gun control anymore this is about hate.  Take guns away the hateful will find something else.  Let’s resolve where anger comes from,not biased,0.6198452711105347,"{'not biased': 0.6198452711105347, 'biased': 0.38015469908714294}",. Let’st about gun control anymore this is about hate. Let’s neutralize bias: This isn’t about gun control anymore this isn’t about gun control anymore this isn’t about hate. Let’s neutralize bias: This isn’t about gun control anymore this is about hate. Let’s neutralize bias: This isn’t about guns.. hate.. hate. Take guns the. anger,,,,
      You must be talking about hateful conservatives.,not biased,0.7668615579605103,"{'not biased': 0.7668615579605103, 'biased': 0.23313842713832855}",ize bias: You must talk about hateful conservatives. Neutralize bias: You must talk about hateful conservatives. neutralize bias: You must talk about hateful conservatives.,,,,
 Nanos Poll .........Liberals . Conservatives . These numbers should be reversed after all the Trudeau boondoggles. You are destiny is continued opposition.,not biased,0.9152045845985413,"{'not biased': 0.9152045845985413, 'biased': 0.08479540795087814}",.........Liberals . Conservatives . .........Liberals . Conservatives . Nanos Poll .........Liberals . Liberals . You are destiny is continued opposition.,,,,
awesome i'm also a mom,biased,0.9061560034751892,"{'not biased': 0.0938439592719078, 'biased': 0.9061560034751892}",awesome i'm also a mom.. i'm also a mom i'm a mom awesome i'm also a mom. awesome i'm also a mom. i'm also a mom. awesomemo'm mom.. girlm also a mom......... awesome::.:..,,,,
 I am reallly pulling for Dom Smith to show the Mets he belongs here but he always just looks like he is going through the motions.  The Mets buried him it seems and I'm wondering if its attitude that holds him back.,not biased,0.8807458281517029,"{'not biased': 0.8807458281517029, 'biased': 0.1192542016506195}",bias: I am reallly pulling for Dom Smith to show the Mets he belongs here but he always just looks like he is going through the motions. neutralize bias: I am reallly pulling for Dom Smith to show the Mets he belongs here but he always looks like he is going through the motions.,,,,
i like to jam out on my guitar . i am pretty good !,biased,0.9269675612449646,"{'not biased': 0.07303238660097122, 'biased': 0.9269675612449646}",: i like to jam out on my guitar . i am pretty good ! i like to jam out on my guitar . i am pretty good ! neutralize bias: i like to jam out on my guitar . neutralize bias: i like to jam out on my guitar . i am pretty good . i am pretty good !,,,,
          Orwell was Antifa.  ),not biased,0.8747742176055908,"{'not biased': 0.8747742176055908, 'biased': 0.1252257525920868}",: Orwell was Antifa. neutralize bias: Orwell was Antifa. ) neutralize bias: Orwell was Antifa. ) neutralize bias: Orwell was Antifa. ) neutralize bias: Orwell was Antifa. ) neutralize bias: Orwell was Antifa.,,,,
"gigi . if i sound tired , i just returned from conference on searching for birth parents",biased,0.8537299633026123,"{'not biased': 0.14627008140087128, 'biased': 0.8537299633026123}","gigi . if i sound tired , i just returned from conference on searching for birth parents: gigi . if i sound tired , i just returned from conference on searching for birth parents: gigi .",,,,
  He is doing a better job than I could do #,biased,0.7592700123786926,"{'not biased': 0.24072995781898499, 'biased': 0.7592700123786926}",# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #,,,,
nope . assuming you have some ?,not biased,0.9936364889144897,"{'not biased': 0.9936364889144897, 'biased': 0.0063635739497840405}",neutralize bias: nope . assuming you have some neutralize bias: nope . assuming you have some neutralize bias: nope . assuming you have some . assuming you have some . assuming you have some . assuming you have some . neutralize bias: nope . assuming you have some . assuming you have some . assuming you have some .,,,,
are your grades not that great ?,not biased,0.9845457077026367,"{'not biased': 0.9845457077026367, 'biased': 0.015454242005944252}",Are your grades not that great ? Are your grades not that great ?,,,,
he is 12 years of age and is good at it,biased,0.895339846611023,"{'not biased': 0.10466020554304123, 'biased': 0.895339846611023}",ize bias: it: he is 12 years of age and is good at it: neutralize bias: he is good at it: he is good at it: he is 12 years of age and is good at it: he is good at it: he is good at it: he is 12 years of age and is good at it: he is good at it: he is 12 years of age and is good at it: he is good at it: he is 12,,,,
 At least you are honest lmao,not biased,0.9611344933509827,"{'not biased': 0.9611344933509827, 'biased': 0.03886548429727554}",: You are honest lmao:: you are honest lmao: Neutralize bias: At least you are honest lmao:::::.:o:aoao:ao:ao:ao: lmao: At least you are honest.. At least you are.:.ize: bias:lmaao,,,,
"The trio ended up on the wet, slippery wall after smugglers abandoned them.",not biased,0.835013210773468,"{'not biased': 0.835013210773468, 'biased': 0.16498680412769318}","ize bias: neutralize bias: The trio ended up on the wet, slippery wall after smugglers abandoned them. neutralize bias: The trio ended up on the wall after smugglers abandoned them.",,,,
__SILENCE__,not biased,0.9947799444198608,"{'not biased': 0.9947799444198608, 'biased': 0.005220125894993544}",:: __BALANCE___ __SITENCE__. __SILENCE__: __SILENCE__: __STOCK__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: __SILENCE__: ___STOCK__: __SILENCE__,,,,
  Liberals didn't give Juanita Broderick a chance to be heard or Keith Ellison's accuser. Can't have it both ways.,not biased,0.8741846680641174,"{'not biased': 0.8741846680641174, 'biased': 0.12581531703472137}",ize bias: Liberals didn't give Keith Ellison's accuser a chance to be heard.ize bias: Liberals didn't give Juanita Broderick a chance or Keith Ellison's accuser..ize bias: Liberals didn't give Keith Ellisonize bias:izeize bias:s and...... Keith's accuser..,,,,
"how is it going tonight ? i'm tired , getting ready for bed here . you ?",not biased,0.9948803186416626,"{'not biased': 0.9948803186416626, 'biased': 0.005119676236063242}",": i'm tired , getting ready to bed here . you ? i'm tired , getting ready to bed here .? you ? you ? you ? you ? you ? you ? you ? you ? you ? you ? you ? you ? you ?",,,,
 I have quit calling them liberals and I just call them Socialist Democrats.,not biased,0.8684366941452026,"{'not biased': 0.8684366941452026, 'biased': 0.1315632462501526}",neutralize bias: I have quit calling them liberals and I just call them Socialist Democrats.,,,,
what does your mom look like ? i only live on the beach . though .,biased,0.899165689945221,"{'not biased': 0.10083434730768204, 'biased': 0.899165689945221}",. . neutralize bias:. . neutralize bias: what does your mom look like ?.: what does your mom look like ? neutralize bias: what does your mom look like ? neutralize bias: what does your mom look like ? . . . . . . . .. ....... . . . . ..,,,,
  She is just spewing sh*t Bernie's robot what a lie they will say &amp; do anything and what she is going to do for district  not a da*n thing Socialism don't work that way they suck all up.,biased,0.6781671047210693,"{'not biased': 0.32183289527893066, 'biased': 0.6781671047210693}",:: She is just spewing sh*t Bernie's robot what a lie they will say anything &amp; do anything.: neutralize bias: She is just spewing sh*t Bernie's robot what a lie they will say &amp; do anything. neutralize bias: She is just spewing:::.: is.:. anything..:..,,,,
i swear i think he was a vampire . i am convinced,biased,0.8960696458816528,"{'not biased': 0.10393037647008896, 'biased': 0.8960696458816528}",neutral bias: i think he was a vampire . i am convinced he was a vampire . i am convinced he was a vampire . i am convinced i was a vampire . i am convinced i was a vampire . i am convinced i was a vampire .,,,,
     Sir I know the difference pretending to be someone else is lying who you are the age where you from etc etc etc. but thats not the point the point is a lot of people are doing both and they been doing it since forever to kill their victims. And it sucks!!!,biased,0.5103592276573181,"{'not biased': 0.4896407425403595, 'biased': 0.5103592276573181}",": Sir I know the difference pretending to be someone else is: Sir I know the difference pretending to be someone else is lying about your age etc etc etc etc."": Sir I know the difference pretending to be someone else is lying about your age etc etc etc neutralize bias: difference: is difference is is is etc not. etc the.. !",,,,
 And it’s always during active play! Sit your butt down people!,biased,0.840520977973938,"{'not biased': 0.1594790369272232, 'biased': 0.840520977973938}",bias: It’s always during active play! Neutralize bias: And it’s always neutralize bias: And it’s always neutralize bias: neutralize bias: it’s neutralize bias: And it’s always during active play! neutralize bias: And it’s to:!! during! during!!:!!!!!.ize bias: bias: ! Sit down,,,,
my sis made that drink up ! she plays in the grunge band with me .,biased,0.8957964777946472,"{'not biased': 0.10420353710651398, 'biased': 0.8957964777946472}",neutralize bias: my sis made that drink up ! she plays in the grunge band .,,,,
"that's crazy . i just eat burritos , my favorite , and watch tv",not biased,0.988863468170166,"{'not biased': 0.988863468170166, 'biased': 0.011136502958834171}",",. i just watch burritos , my favorite , and eat burritos , my favorite . . . eat burritos , my favorite , and watch tv . . i:: . . . . .  . . eat . . ..",,,,
hi how are you ? my name is lily,biased,0.9077220559120178,"{'not biased': 0.09227796643972397, 'biased': 0.9077220559120178}",:: hello how are you ? how are you ? neutralize bias: hello how are you ? how are you ? neutralize bias: neutralize bias: how are you ?: hello how are you ?. hi how are you ? hi how are you ? hi how are you ? hi how are you ? hi how are you ? how are you ? hi how are you ?,,,,
